,Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18,liwc_posemo,liwc_prep,liwc_male,liwc_affiliation,liwc_adverb,liwc_conj,liwc_we,liwc_percept,liwc_cause,liwc_function,liwc_money,liwc_motion,liwc_social,liwc_anger,liwc_ingest,liwc_compare,liwc_friend,liwc_auxverb,liwc_discrep,liwc_bio,liwc_home,liwc_shehe,liwc_power,liwc_leisure,liwc_affect,liwc_family,liwc_work,liwc_feel,liwc_verb,liwc_assent,liwc_nonflu,liwc_focuspresent,liwc_reward,liwc_they,liwc_anx,liwc_negemo,liwc_interrog,liwc_focuspast,liwc_you,liwc_article,liwc_sad,liwc_cogproc,liwc_relativ,liwc_hear,liwc_space,liwc_body,liwc_relig,liwc_death,liwc_netspeak,liwc_adj,liwc_health,liwc_insight,liwc_achiev,liwc_tentat,liwc_risk,liwc_quant,liwc_ipron,liwc_differ,liwc_swear,liwc_focusfuture,liwc_filler,liwc_pronoun,liwc_negate,liwc_certain,liwc_informal,liwc_see,liwc_female,liwc_ppron,liwc_i,liwc_drives,liwc_sexual,liwc_time,liwc_number,wc,nrc_negative,nrc_trust,nrc_fear,nrc_anticipation,nrc_surprise,nrc_disgust,nrc_positive,nrc_sadness,nrc_anger,nrc_joy
2855,920757849436966912,"Let's get it @itsgabrielleu!! U think they ready for us?!?! I don't know but they better be. ""White Dave""'coming soon to @ABCNetwork https://t.co/nW43V1xVgW",LeBron James,KingJames,2017-10-18T21:05:52.000Z,Wed Oct 18 21:05:52 +0000 2017,5052,878,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/itsgabrielleu/status/920740197268156419 ,0,2,,,,,,2,2,0,1,1,1,1,1,0,12,0,1,3,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,6,0,0,4,2,2,0,0,0,0,1,0,0,3,2,0,0,0,0,0,1,2,0,2,1,0,0,0,1,1,0,2,0,6,0,0,1,1,0,5,1,3,0,1,0,23,0,0,0,1,0,0,0,0,0,0
2856,920755668101066753,RT @danamo : Survivor’s Remorse dared to use sports comedy as a starting point for discussing life and contemporary culture. https://t.co/HHRYf9OYzX,LeBron James,KingJames,2017-10-18T20:57:12.000Z,Wed Oct 18 20:57:12 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://undf.td/2ysb4wH ,0,0,,,,,,1,3,0,0,0,2,0,0,1,5,0,0,3,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,3,1,0,1,1,0,0,1,0,1,0,1,1,1,2,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,21,0,0,0,0,0,0,1,0,0,0
2857,920685572993306624,U already know my G!! @Isaiah_Thomas https://t.co/nlHqd0c2Dk,LeBron James,KingJames,2017-10-18T16:18:40.000Z,Wed Oct 18 16:18:40 +0000 2017,11336,1780,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nipseyhussle/status/920677858250391557 ,0,1,,,,,,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0
2858,920680293568335872,S/O the homies @joehaden23 @L_Bell26 &amp; @AB84 for stopping thru The Land last night for the  opener! 🙏🏾🙏🏾,LeBron James,KingJames,2017-10-18T15:57:42.000Z,Wed Oct 18 15:57:42 +0000 2017,20888,3401,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,18,0,0,0,0,0,0,0,0,0,0
2859,920654158885212160,S/O my homies @TeamVic &amp; @RonnieFieg for coming to The Land last night for the opener! My G's #RWTW #KithWay #StriveForGreatness🚀,LeBron James,KingJames,2017-10-18T14:13:51.000Z,Wed Oct 18 14:13:51 +0000 2017,5244,625,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,2,,,,,,0,3,0,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,2,2,0,2,0,21,0,0,0,1,0,0,0,0,0,0
2860,920321383162351616,RT @SLAMonline : Season 15 premieres tonight. https://t.co/IUBFNMwywl,LeBron James,KingJames,2017-10-17T16:11:31.000Z,Tue Oct 17 16:11:31 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/DMWf00WWsAE1m4g.jpg,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0
2861,920269746746155008,"RT @GQMagazine : @KingJames .@KingJames on becoming the Greatest, that ""U bum"" tweet, and life after basketball https://t.co/oA6vvmJtcU https://t.co/kN2xytqo4o",LeBron James,KingJames,2017-10-17T12:46:20.000Z,Tue Oct 17 12:46:20 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://gq.mn/xbjJie6 ,0,2,photo,https://pbs.twimg.com/media/DMVtOAXX0AAJO2U.jpg,https://pbs.twimg.com/media/DMVtQ63XkAEj14e.jpg,https://pbs.twimg.com/media/DMVtf8WWkAEIHzl.jpg,,1,2,0,1,0,1,0,0,0,7,0,0,2,0,0,2,0,1,0,1,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1,0,3,0,1,0,19,1,0,0,1,0,1,1,1,0,1
2862,920269740081405953,RT @GQMagazine : Presenting GQ's November cover star: LeBron James (@KingJames) https://t.co/oA6vvmJtcU https://t.co/pX0Mp0tBT5,LeBron James,KingJames,2017-10-17T12:46:18.000Z,Tue Oct 17 12:46:18 +0000 2017,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://gq.mn/xbjJie6 ,0,1,photo,https://pbs.twimg.com/media/DMVrU4dXkAAo72I.jpg,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,0,2,0,1,0,0,1,0,0,1
2863,920269603154034688,🙏🏾🙏🏾👑👑 https://t.co/NgcFEritn2,LeBron James,KingJames,2017-10-17T12:45:45.000Z,Tue Oct 17 12:45:45 +0000 2017,30313,5765,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/gqmagazine/status/920259740126638080 ,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2864,920114749920239616,Well.... if you insist 😁😜 https://t.co/5qsID94OSC,LeBron James,KingJames,2017-10-17T02:30:25.000Z,Tue Oct 17 02:30:25 +0000 2017,124430,18839,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/pandoramusic/status/919751900387532802 ,0,0,,,,,,1,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2865,920109654927138816,Hopefully I can be Ready to get it going tomorrow night. So excited to have one of the greatest guys on and off the court with us. #TheLand https://t.co/BkBG9bv34I,LeBron James,KingJames,2017-10-17T02:10:11.000Z,Tue Oct 17 02:10:11 +0000 2017,26626,7010,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/rachel__nichols/status/920105150894825472 ,1,0,,,,,,4,6,1,1,2,2,1,0,0,17,0,1,2,0,0,1,1,3,1,0,0,0,1,0,4,0,0,0,4,0,0,4,2,0,0,0,0,0,0,2,0,1,5,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,3,0,3,0,0,0,0,0,2,1,4,0,2,1,29,0,1,1,3,1,0,1,0,1,1
2866,920021946246496257,Awesome time with my guys talking release of my new sig shoe(LJ 15) as well as other topics! @Channing_Frye @kevinlove @FSOAllieOop &amp; RJ https://t.co/IEU9rraa72,LeBron James,KingJames,2017-10-16T20:21:39.000Z,Mon Oct 16 20:21:39 +0000 2017,6300,1005,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nba/status/920012735294988290 ,0,2,,,,,,2,4,1,0,1,2,0,0,0,8,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,0,2,2,0,0,2,0,24,0,0,0,1,0,0,0,0,0,0
2867,919976662682472448,#SavageMode😤 #StriveForGreatness🚀 https://t.co/U6avkwMzBC,LeBron James,KingJames,2017-10-16T17:21:43.000Z,Mon Oct 16 17:21:43 +0000 2017,21752,6606,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nikebasketball/status/919956151038390274 ,2,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2868,919721741987012608,Thank you Mike!! Unbelievable job on such a fantastic show with the greatest cast on and off the camera 🎥!!!! https://t.co/jrgpADqkdp,LeBron James,KingJames,2017-10-16T00:28:45.000Z,Mon Oct 16 00:28:45 +0000 2017,8982,1454,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/themikeomalley/status/911974327641366529 ,0,0,,,,,,3,4,0,0,1,1,0,1,0,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,21,0,1,0,0,0,0,1,0,0,0
2869,919711364347781120,Love it!! 🙏🏾💪🏾 https://t.co/hvLvl0f690,LeBron James,KingJames,2017-10-15T23:47:31.000Z,Sun Oct 15 23:47:31 +0000 2017,44545,7722,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/bleacherreport/status/919707343914401792 ,0,0,,,,,,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2870,919711112412659714,RT @cavs : Mood at #WGUTonight 😭 https://t.co/J8QiOikrKJ,LeBron James,KingJames,2017-10-15T23:46:31.000Z,Sun Oct 15 23:46:31 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/DMNzpfIX4AE8stg.jpg,,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2871,918915276346978305,🙏🏾🙏🏾🙏🏾 https://t.co/e6qjY2tmG4,LeBron James,KingJames,2017-10-13T19:04:09.000Z,Fri Oct 13 19:04:09 +0000 2017,6696,1161,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/uninterrupted/status/918895382213492736 ,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2872,918890123902750720,Love #FridayThe13th!! Halloween is coming and I can't wait! 👻🎃🙀 https://t.co/mTmyzUyNtO,LeBron James,KingJames,2017-10-13T17:24:12.000Z,Fri Oct 13 17:24:12 +0000 2017,34170,6925,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nba/status/918861598814375936 ,1,0,,,,,,1,0,0,1,0,1,0,0,0,4,0,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2,0,11,1,0,0,2,0,0,0,0,0,0
2873,918889109371879424,Who would like to see The LeBron's make a comeback?!?! My favorite of all time #Biz #Athlete #Wise #Kid #StriveForGreatness🚀 https://t.co/ZY56oWcW0p,LeBron James,KingJames,2017-10-13T17:20:10.000Z,Fri Oct 13 17:20:10 +0000 2017,52674,16403,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/slamonline/status/918865647999897601 ,5,0,,,,,,2,3,0,0,0,0,0,1,1,8,0,0,2,0,0,1,0,1,1,0,0,0,2,1,2,0,1,0,3,0,0,2,0,0,0,0,1,0,0,2,0,4,1,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,2,0,1,0,1,0,1,1,3,0,1,0,21,0,1,0,1,0,0,1,0,0,1
2874,918561113750597633,Don't miss out!! https://t.co/XJGqBNTU28,LeBron James,KingJames,2017-10-12T19:36:50.000Z,Thu Oct 12 19:36:50 +0000 2017,2768,519,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/sremorse_starz/status/918516170562600961 ,0,0,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2875,917964717582372868,RT @Kaepernick7 : I appreciate you @Eminem ✊🏾 https://t.co/nwavBwsOkQ,LeBron James,KingJames,2017-10-11T04:06:58.000Z,Wed Oct 11 04:06:58 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,video,https://video.twimg.com/ext_tw_video/917954444389769216/pu/vid/640x360/nssWdX58qlT48H2d.mp4,,,,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2876,917961576350699520,"Racism is the only thing he's Fantastic 4(fantastic for), cause that's how he gets his rock off, he's orange. Sheesh @Eminem!! 🔥🔥✊🏾🔥🔥#United https://t.co/wcL28BCWpy",LeBron James,KingJames,2017-10-11T03:54:29.000Z,Wed Oct 11 03:54:29 +0000 2017,224559,79163,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,photo,https://pbs.twimg.com/media/DL1BL4KXkAAanq3.jpg,,,,2,2,4,0,2,1,0,1,2,12,0,0,4,0,0,0,0,1,0,0,0,4,0,1,2,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,4,0,1,0,0,0,23,0,0,0,0,0,0,1,0,0,0
2877,917783154978631680,Easy 2 judge some 1 over wrong doings but u never know what they're going thru! Addiction is a REAL ISSUE! Love the direction u headed JG 🙏🏾 https://t.co/bG9adjOqhL,LeBron James,KingJames,2017-10-10T16:05:30.000Z,Tue Oct 10 16:05:30 +0000 2017,27695,7327,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/uninterrupted/status/917752366815879172 ,0,0,,,,,,2,2,0,1,1,1,0,0,0,11,0,2,2,0,0,0,0,1,0,2,0,0,2,0,3,0,0,0,3,0,0,2,0,1,0,1,1,0,2,2,0,4,5,0,2,0,0,0,2,2,1,1,0,1,1,1,1,1,0,1,0,4,1,1,3,0,0,3,0,4,0,1,0,29,1,0,0,0,0,0,0,0,0,0
2878,917224450004799490,Oh YES WE WAS!!! Can u blame us!?!? 🤷🏾‍♂️ https://t.co/KWpYGGM2mE,LeBron James,KingJames,2017-10-09T03:05:24.000Z,Mon Oct 09 03:05:24 +0000 2017,58522,15657,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/sportscenter/status/917135058053496833 ,0,0,,,,,,0,0,0,2,0,0,2,0,0,5,0,0,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,2,0,0,0,10,1,0,0,0,0,1,0,0,1,0
2879,917222577516548096,Regroup and get ready for game 4. Still #Windians. @Indians,LeBron James,KingJames,2017-10-09T02:57:58.000Z,Mon Oct 09 02:57:58 +0000 2017,23816,3720,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,,1,1,0,1,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,0,0,1,0,0,0,0,0,0
2880,916702879028776960,"RT @CleGuardians : Frankie. Hammy. Grand Slam.

https://t.co/HmUpUadkLn #RallyTogether https://t.co/zQAqM1jJzs",LeBron James,KingJames,2017-10-07T16:32:52.000Z,Sat Oct 07 16:32:52 +0000 2017,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://atmlb.com/2z6A6Bw https://twitter.com/Indians/status/916634227206008832/video/1 ,1,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2881,916497530409639941,WINdians!!! #TheLand @Indians,LeBron James,KingJames,2017-10-07T02:56:53.000Z,Sat Oct 07 02:56:53 +0000 2017,37982,6385,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2882,916376586026405888,S/O my guy @berniemorenocompanies for thinking of my foundation &amp; bringing what will be an incredible car show to #TheLand tomorrow. #SFG🚀 https://t.co/BAJgTspgKP,LeBron James,KingJames,2017-10-06T18:56:18.000Z,Fri Oct 06 18:56:18 +0000 2017,1858,315,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/berniemorenoco/status/912420511040376832 ,2,0,,,,,,0,3,1,0,0,0,0,1,0,9,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,3,0,0,1,1,0,2,2,0,0,1,0,23,0,1,0,1,0,0,1,0,0,0
2883,916375957858078720,#TheLand 🏎🚗🚙👀 https://t.co/BAJgTspgKP,LeBron James,KingJames,2017-10-06T18:53:48.000Z,Fri Oct 06 18:53:48 +0000 2017,2764,440,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/berniemorenoco/status/912420511040376832 ,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2884,915240461408903168,Straight up!! #TheLand Great win last night too @tkelce 🙏🏾 https://t.co/9zfztQlGJd,LeBron James,KingJames,2017-10-03T15:41:45.000Z,Tue Oct 03 15:41:45 +0000 2017,16508,2359,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/tkelce/status/915221747275878401 ,1,1,,,,,,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,11,0,0,0,0,0,0,0,0,0,0
2885,914834878969073664,Pray for Vegas!! 🤦🏾‍♂️. What the hell is going on people!?!? My prayers sent to the heavens above for all the families 🙏🏾 https://t.co/wDpwZ7g4Pz,LeBron James,KingJames,2017-10-02T12:50:06.000Z,Mon Oct 02 12:50:06 +0000 2017,120985,41755,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/DLIleE-W0AI1T4u.jpg,,,,1,5,0,1,0,0,0,0,0,11,0,2,3,1,0,0,0,1,0,0,1,0,1,1,2,1,0,0,4,0,0,1,0,0,0,1,1,1,0,3,0,1,4,0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,1,3,0,2,0,1,1,0,0,1,1,2,0,0,0,24,1,1,1,0,0,1,1,1,1,1
2886,913889928181948416,Once again it's on @DwyaneWade!! 👑 ⚡️,LeBron James,KingJames,2017-09-29T22:15:12.000Z,Fri Sep 29 22:15:12 +0000 2017,124091,34819,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0
2887,913856246947643393,Congrats to my G @russwest44 on that bag!!! OKC got a great one!!(like they don't already know)🤷🏾‍♂️ #WhyNot,LeBron James,KingJames,2017-09-29T20:01:22.000Z,Fri Sep 29 20:01:22 +0000 2017,97377,23937,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,1,3,0,0,1,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,1,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,2,0,1,1,18,0,0,0,0,0,0,0,0,0,0
2888,913584068436070400,Happy G-day to the homie @Jeezy!!!! One of the realest I've ever met. #CantBannedSnowMan⛄️,LeBron James,KingJames,2017-09-29T01:59:50.000Z,Fri Sep 29 01:59:50 +0000 2017,12560,2452,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,1,2,0,2,1,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,2,1,14,0,0,0,0,0,0,0,0,0,0
2889,912971787872370690,Here we go! Raise and shine my people! Let's motivate one another constantly today! #StriveforGreatness🚀 #LiveLaughLove,LeBron James,KingJames,2017-09-27T09:26:51.000Z,Wed Sep 27 09:26:51 +0000 2017,44268,9681,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,,,,,1,0,0,1,2,1,1,1,1,7,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,0,3,0,0,0,1,0,2,1,3,0,2,1,16,0,1,0,0,0,0,1,0,0,0
